https://t.co/LGsgZRHoj2,1092136245294235648,23,2019-02-03 19:02:26,Twitter Web App,271,107
"2. The Party prays for continuous safety of our leaders and general progress of our great country. 

We also congra… https://t.co/TsMkGd4dxH",1091762143458934787,140,2019-02-02 18:15:53,Twitter Web App,64,23
"1. We thank God our vice president, @ProfOsinbajo is safe and sound along with his aides following his involvement… https://t.co/EUgNgQfyhJ",1091762139004588033,139,2019-02-02 18:15:52,Twitter Web App,282,76
Welcome to #FeBuhari https://t.co/7FMuYhf5a0,1091218046394527744,44,2019-02-01 06:13:50,Twitter Web App,414,104
Many thanks Kano https://t.co/8eRnc4xYp1,1091034005930233859,40,2019-01-31 18:02:32,Twitter Web App,157,35
"16. For the APC, we would not get tired of reminding the PDP &amp; Atiku that Nigerians will never return to Egypt. The… https://t.co/T8GtWBomQB",1091015417999568896,144,2019-01-31 16:48:40,Twitter Web Client,41,14
15. Atiku’s bid to trade national assets as an incentive for the support of his friends and foreign investors must be resisted.,1091015416191860737,127,2019-01-31 16:48:39,Twitter Web Client,36,12
"14. This has also resulted in successes we have recorded in the fight against insurgency, improvement in our previo… https://t.co/3aYn3qnnYk",1091015414283423744,140,2019-01-31 16:48:39,Twitter Web Client,6,2
13. @NGRPresident @MBuhari  administration has pursued a foreign policy based on mutual cooperation with the global… https://t.co/P5i2l0tUXb,1091015412450504704,140,2019-01-31 16:48:39,Twitter Web Client,8,3
12...the big question before Nigerians has now been answered by Atiku: His spirited attempt to get foreign validati… https://t.co/lI7cz7quSe,1091015410525315072,140,2019-01-31 16:48:38,Twitter Web Client,7,4
"11...and shadowy foreign concerns as Atiku did in the past &amp; severally &amp; brazenly promised in his campaigns.

From… https://t.co/k27vYhTYsj",1091015408738549760,147,2019-01-31 16:48:38,Twitter Web Client,4,3
10. While Atiku tries to crowd the public space with falsehood on the ongoing fight against corruption and efforts… https://t.co/V3iBrFNGe5,1091015406985400320,139,2019-01-31 16:48:37,Twitter Web Client,5,5
"9...in an environment such as ours, where many ordinary Nigerians, not being Atiku's friends, are wallowing in pris… https://t.co/q3frtGsYVT",1091015405349548032,140,2019-01-31 16:48:37,Twitter Web Client,6,3
"8. This no doubt must have gladdened the hearts of all the enemies of our country. 
In a barefaced manner, the PDP'… https://t.co/koJ1xmCMJA",1091015403709612033,140,2019-01-31 16:48:36,Twitter Web Client,5,5
"7. As a matter of fact, Atiku repeatedly told a bewildered nation that those who caused poverty, unemployment, poor… https://t.co/gi0bUp3Zfg",1091015401922809857,140,2019-01-31 16:48:36,Twitter Web Client,6,5
6....and for all Nigerians to live a rewarding &amp; prosperous lives are working to take charge again. It is disturbin… https://t.co/twEpGwZl2t,1091015399964053504,144,2019-01-31 16:48:36,Twitter Web Client,6,4
"5. Those who have looted our resources, stolen monies meant to build roads, rails &amp; ports, provide regular &amp; stable… https://t.co/s0jJr9T3Q9",1091015396545757189,148,2019-01-31 16:48:35,Twitter Web Client,8,4
4. The choices before Nigerians cannot be more clearer.,1091015394893221889,55,2019-01-31 16:48:34,Twitter Web Client,8,4
3. Atiku &amp; PDP insistence to take us through this dangerous route where the nation's economic policies &amp; programmes… https://t.co/oiZdtm4SWv,1091015393139982336,148,2019-01-31 16:48:34,Twitter Web Client,9,5
"2. Going by Atiku &amp; Obi's shocking confession that their administration will grant amnesty to looters, we are equal… https://t.co/6guIAHpfPI",1091015391202152448,144,2019-01-31 16:48:34,Twitter Web Client,12,10
"1. Whose Interest Does @Atiku Presidency Bid Serve?
Following the townhall meeting, #thecandidatesng, attended by t… https://t.co/ayxRNF7prT",1091015389457321987,140,2019-01-31 16:48:33,Twitter Web Client,161,65
"**Under their watch, Nigerians have become more productive, financially responsible &amp; disciplined from top to botto… https://t.co/M82Ic9dNVm",1090642474178174977,144,2019-01-30 16:06:43,Twitter Web App,427,149
"We have done more with less

#NextLevelNigeria https://t.co/fuFxdEEZLQ",1090609633180426241,70,2019-01-30 13:56:13,Twitter Web App,188,57
"19. A situation were these foreign concerns come across as meddling, misled or influenced by bogus partisan narrati… https://t.co/cwa8fLaSbA",1089816685723426816,140,2019-01-28 09:25:20,Twitter Web Client,37,16
18. Against the backdrop of statements by some foreign concerns over Justice Onnoghen’s suspension vis-a-vis forthc… https://t.co/WtAXjK9Fxo,1089816682611249153,140,2019-01-28 09:25:19,Twitter Web Client,32,18
17. @OfficialPDPNig and @atiku have asked the international community to intervene in Justice Onnoghen’s suspension… https://t.co/ThXoHTLQBo,1089816680514101248,140,2019-01-28 09:25:19,Twitter Web Client,21,15
16. Nigerians have shown without doubt throughout this campaign period that never will machinations of the politica… https://t.co/N7Cx3xoUjC,1089816678458904576,140,2019-01-28 09:25:18,Twitter Web Client,18,15
15. It is even needless for us at this period as the ruling party with unprecedented achievements in less than four… https://t.co/zixUHmJqyj,1089816676370128898,140,2019-01-28 09:25:18,Twitter Web Client,19,14
14. It is completely untenable to insinuate any attempt on the part of our government to rig elections. Our party c… https://t.co/b46JjLmPLP,1089816673006305280,140,2019-01-28 09:25:17,Twitter Web Client,21,14
13. Nigerians have seen beyond @OfficialPDPNig &amp; @atiku charade &amp; reject their dream &amp; inordinate personal ambition… https://t.co/dOaptMq4sc,1089816671001432064,152,2019-01-28 09:25:16,Twitter Web Client,20,14
"12. In citing the election tribunals as reason for Justice Onnoghen’s suspension, has @atiku given himself away on… https://t.co/acr9eWSx06",1089816667746643969,139,2019-01-28 09:25:16,Twitter Web Client,23,15
11. It is clear that Justice Onnoghen's suspension has devastated @OfficialPDPNig as their plans to get back to pow… https://t.co/xiDRdAszSC,1089816663636303872,140,2019-01-28 09:25:15,Twitter Web Client,35,24
"10. For one, the Rivers State Governor, @GovWike hold on Justice Onnoghen and a few others in the Judiciary is well… https://t.co/WqV4jF9QAH",1089816659878207488,140,2019-01-28 09:25:14,Twitter Web Client,22,18
9. A Nigeria where the rich &amp; powerful are above the law; a Nigeria riddled with corruption and disregard for set d… https://t.co/hOFPWcqyuj,1089816656195530752,144,2019-01-28 09:25:13,Twitter Web Client,23,16
"8. Why are the @OfficialPDPNig and @atiku worried?

We have read the PDP and Atiku’s responses to the President’s a… https://t.co/ke3iIeOoNy",1089816653511184384,140,2019-01-28 09:25:12,Twitter Web Client,27,20
7. @OfficialPDPNig &amp; @atiku is reminded that Justice Onnoghen is not entitled to special treatment. Such entitlemen… https://t.co/otQ3kJIjNn,1089816650373832704,144,2019-01-28 09:25:11,Twitter Web Client,24,16
6. Justice Onnoghen did not. This in itself smells mischief. Justice Onnoghen fought to keep himself as CJN by all… https://t.co/a32EdOO7bY,1089816647005802496,139,2019-01-28 09:25:11,Twitter Web Client,23,15
"5. In the spirit of good conscience, integrity, character &amp; general conduct expected of occupants of public office,… https://t.co/FNXMqFjpxl",1089816645118377984,144,2019-01-28 09:25:10,Twitter Web Client,24,16
4. Justice Onnoghen has personally admitted to this in writing claiming that he made a “mistake” and “forgot” to declare his assets.,1089816642882859008,132,2019-01-28 09:25:10,Twitter Web Client,24,18
3. Justice Onnoghen was accused of non declaration of assets -- a requirement by law for every public officer. Whil… https://t.co/wHBVQrE305,1089816640789843969,140,2019-01-28 09:25:09,Twitter Web Client,25,18
"2. We must ask ourselves these questions, why was Justice Onnoghen suspended? What are the charges against him? It… https://t.co/xzwwhcef5h",1089816637115641856,139,2019-01-28 09:25:08,Twitter Web Client,26,18
"1. Why Do @OfficialPDPNig @atiku Oppose Onnoghen’s Suspension As CJN?

The strident opposition to Justice Onnoghen’… https://t.co/6w6bzVWT2l",1089816635068874752,140,2019-01-28 09:25:08,Twitter Web Client,279,129
17. Their sudden silence on the issue of restructuring is certainly ominous. The Ndigbo should not fall for this fraud. - @onailu07,1088826180348854273,131,2019-01-25 15:49:25,Twitter Web Client,12,6
16. They are latter-day converts on the issue of restructuring who hitherto occupied public offices and did nothing… https://t.co/KzORyhPCnO,1088826174128734208,140,2019-01-25 15:49:23,Twitter Web Client,10,6
15. Ndigbo and indeed all Nigerians must be wary of the machinations of con men who now masquerade as 'messiahs' in… https://t.co/hNcSlmAzQg,1088826169473015808,140,2019-01-25 15:49:22,Twitter Web Client,8,1
14. APC remains the most sincere political party working for better inclusion &amp; mainstreaming of all geo-political… https://t.co/dGYkk8cwRH,1088826151731167239,143,2019-01-25 15:49:18,Twitter Web Client,5,1
"13. Currently, the roads &amp; bridges, which are spread across the five states in the South-east, are in different sta… https://t.co/ZFVmu9wzMF",1088826133246889989,144,2019-01-25 15:49:14,Twitter Web Client,8,2
