"RT @MrSomtoOkonkwo: 📹Part 2

While Buhari And His Bunch Of Illiterate Criminal Gang Of APC Are Busy Looting The Country Dry, Other Countrie…",1282702907301920769,140,2020-07-13 15:46:19,Twitter Web App,0,656,
"RT @Ody_johnson: Where are all those APC eRats that didn't allow us hear word with the line that ""Buhari is fighting corruption"".??

How ca…",1282702856047529984,140,2020-07-13 15:46:07,Twitter for Android,0,20,
"RT @MrSomtoOkonkwo: 📹Part 2

While Buhari And His Bunch Of Illiterate Criminal Gang Of APC Are Busy Looting The Country Dry, Other Countrie…",1282702315796025345,140,2020-07-13 15:43:58,Twitter for iPhone,0,656,
"RT @MrSomtoOkonkwo: 📹He Summarized Everything That Is Wrong With Nigeria🇳🇬 Today.

If Nigeria Is Still Borrowing Money When The Likes Of Ma…",1282702151429632002,140,2020-07-13 15:43:19,Twitter Web App,0,2390,
"RT @segunfadairo: @Denisaurus_UK @officialEFCC @segalink @Jani4Tijani Where are those who abused me, when i said the solution to Nigeria’s…",1282702021720715264,139,2020-07-13 15:42:48,Twitter for Android,0,5,
"RT @Official_horlay: Giveaway!!!

Kindly Follow me and promise to follow back...

2k for 5 people 
Let's game starts!
#entanglement 
#Buhar…",1282701901751095298,140,2020-07-13 15:42:19,Twitter for Android,0,4,
"President Buhari has finally reacted to the arrest and suspension of EFCC Head for the first time.
#MaguEFCC… https://t.co/PswrLOHwDg",1282701871220695042,133,2020-07-13 15:42:12,Blog2Social APP,0,0,
"RT @ChiemerieEsiowu: 📹He Summarized Everything That Is Wrong With Nigeria🇳🇬 Today

If Nigeria Is Still Borrowing Money When #Likes Of Magu…",1282701813226012674,139,2020-07-13 15:41:58,Twitter for Android,0,533,
@zubichild @ORONSofGOD @gloria_adagbon @OfficialAPCNg @OfficialPDPNig @MBuhari You call it copy and paste because h… https://t.co/IIHWWc6Yxs,1282701639279874049,140,2020-07-13 15:41:16,Twitter for iPhone,1,1,
"RT @AloyEjimakor: If you will DIE for #OneNigeria, you will die for a system where one #Buhari arbitrarily replaced an ONNOGHEN with a #Tan…",1282701434102910977,140,2020-07-13 15:40:27,Twitter for Android,0,1876,
"RT @ChiemerieEsiowu: 📹He Summarized Everything That Is Wrong With Nigeria🇳🇬 Today

If Nigeria Is Still Borrowing Money When #Likes Of Magu…",1282701413701820421,139,2020-07-13 15:40:23,Twitter for Android,0,533,
"RT @Majik_cian: APC sold you morons an Anti-corruption crusade, look at Buhari’s government drowning in corruption. The man that made so mu…",1282701304767434758,140,2020-07-13 15:39:57,Twitter for Android,0,2,
"@wolexz_tricks @BigMan_Xander Make one of our influencers run for President nah🤷‍♂️
That way people won’t vote for either APC nor PDP",1282701290032726020,133,2020-07-13 15:39:53,Twitter for iPhone,0,0,
"RT @ChiemerieEsiowu: 📹He Summarized Everything That Is Wrong With Nigeria🇳🇬 Today

If Nigeria Is Still Borrowing Money When #Likes Of Magu…",1282700982368047106,139,2020-07-13 15:38:40,Twitter for iPhone,0,533,
RT @NigeriaNewsdesk: Magu’s Suspension:  No Sacred Cow In Buhari’s Government -APC https://t.co/qU5y5TD55i via @naijanews,1282700909907251201,121,2020-07-13 15:38:23,Twitter Web App,0,6,
"RT @EmekaGift: @aishambuhari Hello Madam, speak up &amp; tell the world about the death of #Buhari. You &amp; i knew that the impostor in that Aso…",1282700746425860097,147,2020-07-13 15:37:44,Twitter for Android,0,176,
"RT @MrSomtoOkonkwo: 📹He Summarized Everything That Is Wrong With Nigeria🇳🇬 Today.

If Nigeria Is Still Borrowing Money When The Likes Of Ma…",1282700733314412551,140,2020-07-13 15:37:40,Twitter for iPhone,0,2390,
"RT @RealOlaudah: In Nigeria, corruption pays. More especially in Buhari's Nigeria. You steal for 8 years as governor, build a massive war c…",1282700516238200837,140,2020-07-13 15:36:49,Twitter Web App,0,5,
"RT @sportsleisureng: ADIDAS, NIKE &amp; UNDER-ARMOUR TSHIRTS.
NOW AVAILABLE IN STORE.
SIZE : M, L,XL,XXL

1ST FRAME:- #4,000
2ND FRAME:- #4,500…",1282700424970219520,144,2020-07-13 15:36:27,Twitter for Android,0,25,
"RT @MrSomtoOkonkwo: 📹Part 2

While Buhari And His Bunch Of Illiterate Criminal Gang Of APC Are Busy Looting The Country Dry, Other Countrie…",1282700389083754497,140,2020-07-13 15:36:18,Twitter for Android,0,656,
They have succeeded in bringing down baba buhari. APC 🙆‍♂️🙆‍♂️ https://t.co/AufmxmP1dU,1282700257432928258,86,2020-07-13 15:35:47,Twitter for Android,0,0,
"RT @MrSomtoOkonkwo: 📹He Summarized Everything That Is Wrong With Nigeria🇳🇬 Today.

If Nigeria Is Still Borrowing Money When The Likes Of Ma…",1282699914988969985,140,2020-07-13 15:34:25,Twitter for Android,0,2390,
"RT @MrSomtoOkonkwo: 📹He Summarized Everything That Is Wrong With Nigeria🇳🇬 Today.

If Nigeria Is Still Borrowing Money When The Likes Of Ma…",1282699701171544064,140,2020-07-13 15:33:34,Twitter for iPad,0,2390,
"RT @ayemojubar: Ex-Acting Managing Director of NDDC unveiled Saint Akpabio - Hushpabio!

This same man ran to APC with tons of corruption c…",1282699498540720128,140,2020-07-13 15:32:46,Twitter Web App,0,205,
"RT @MrSomtoOkonkwo: 📹He Summarized Everything That Is Wrong With Nigeria🇳🇬 Today.

If Nigeria Is Still Borrowing Money When The Likes Of Ma…",1282699298656968705,140,2020-07-13 15:31:58,Twitter for Android,0,2390,
"RT @MrSomtoOkonkwo: 📹Part 2

While Buhari And His Bunch Of Illiterate Criminal Gang Of APC Are Busy Looting The Country Dry, Other Countrie…",1282699177965699073,140,2020-07-13 15:31:30,Twitter for Android,0,656,
"RT @Ody_johnson: Where are all those APC eRats that didn't allow us hear word with the line that ""Buhari is fighting corruption"".??

How ca…",1282699154712477696,140,2020-07-13 15:31:24,UberSocial for Android,0,20,
"RT @ChiemerieEsiowu: 📹He Summarized Everything That Is Wrong With Nigeria🇳🇬 Today

If Nigeria Is Still Borrowing Money When #Likes Of Magu…",1282699151541764096,139,2020-07-13 15:31:23,Twitter for Android,0,533,
"RT @baba__________: I SLAPPED #AKPABIO - He should tell #Buhari &amp; #Nigerians Why I slapped him - Joy Nunieh (Former MD, #NDDC 
@NijaEye htt…",1282699135418806279,144,2020-07-13 15:31:19,Twitter for Android,0,20,
"RT @MrSomtoOkonkwo: 📹He Summarized Everything That Is Wrong With Nigeria🇳🇬 Today.

If Nigeria Is Still Borrowing Money When The Likes Of Ma…",1282699084416024577,140,2020-07-13 15:31:07,Twitter for Android,0,2390,
"RT @MrSomtoOkonkwo: 📹Part 2

While Buhari And His Bunch Of Illiterate Criminal Gang Of APC Are Busy Looting The Country Dry, Other Countrie…",1282699064895778818,140,2020-07-13 15:31:03,Twitter for Android,0,656,
"@Buhari It won't be out of place, to align students in batches, with 3hours teaching package per day, which will se… https://t.co/drhyl75ZqV",1282699057740357632,140,2020-07-13 15:31:01,Twitter for Android,0,0,
"RT @ultrascanhumint: Sadiya Farouq: The melting point for principle and humanity: The Northeast, where Boko Haram and ISWAP terrorists rage…",1282698811731619841,140,2020-07-13 15:30:02,dlvr.it,0,1,
"RT @MrSomtoOkonkwo: 📹He Summarized Everything That Is Wrong With Nigeria🇳🇬 Today.

If Nigeria Is Still Borrowing Money When The Likes Of Ma…",1282698785324490753,140,2020-07-13 15:29:56,Twitter for Android,0,2390,
"Sadiya Farouq: The melting point for principle and humanity: The Northeast, where Boko Haram and ISWAP terrorists r… https://t.co/H7qwxmCn3g",1282698684946247692,140,2020-07-13 15:29:32,dlvr.it,0,1,
RT @olushola_shola: Magu has been confessing for 6 days none stop and still has alot more to say; even a village witch 'cannot can' .... Sh…,1282698665807749120,140,2020-07-13 15:29:27,Twitter for Android,0,227,
"RT @ChiemerieEsiowu: 📹He Summarized Everything That Is Wrong With Nigeria🇳🇬 Today

If Nigeria Is Still Borrowing Money When #Likes Of Magu…",1282698584832520194,139,2020-07-13 15:29:08,Twitter for iPhone,0,533,
"RT @MrSomtoOkonkwo: 📹He Summarized Everything That Is Wrong With Nigeria🇳🇬 Today.

If Nigeria Is Still Borrowing Money When The Likes Of Ma…",1282698556856569856,140,2020-07-13 15:29:01,Twitter for iPhone,0,2390,
"RT @ChiemerieEsiowu: 📹He Summarized Everything That Is Wrong With Nigeria🇳🇬 Today

If Nigeria Is Still Borrowing Money When #Likes Of Magu…",1282698540163256321,139,2020-07-13 15:28:58,Twitter for Android,0,533,
"RT @ChiemerieEsiowu: 📹He Summarized Everything That Is Wrong With Nigeria🇳🇬 Today

If Nigeria Is Still Borrowing Money When #Likes Of Magu…",1282698471515070464,139,2020-07-13 15:28:41,Twitter for iPhone,0,533,
"RT @MrSomtoOkonkwo: 📹Part 2

While Buhari And His Bunch Of Illiterate Criminal Gang Of APC Are Busy Looting The Country Dry, Other Countrie…",1282698199984230401,140,2020-07-13 15:27:36,Twitter for Android,0,656,
"RT @MOHD_Ks: With meekness of BUHARI &amp; I don't care attitude, Ican't wait for his tenure to end  Those who fought opposition like Oshomole…",1282697984715755521,143,2020-07-13 15:26:45,Twitter for Android,0,14,
"say no to #Buhari rule 
say yes to #biafraexit
say yes to#BiafraReferendum https://t.co/BtHR7KebRc",1282697961722597376,98,2020-07-13 15:26:40,Twitter for Android,0,0,
"RT @MrSomtoOkonkwo: 📹He Summarized Everything That Is Wrong With Nigeria🇳🇬 Today.

If Nigeria Is Still Borrowing Money When The Likes Of Ma…",1282697872891351042,140,2020-07-13 15:26:18,Twitter for Android,0,2390,
RT @AfamDeluxo: While the cabal and looters hand a write up for him to read or write one and push to Nigerians in the name of Mohammadu Buh…,1282697694788694016,140,2020-07-13 15:25:36,Twitter for Android,0,6,
"RT @NishaCulture: Two way bucket hats has now been restocked for 3k😻
You asked for plain colors now I have it oooo
#fearwomen #lagos #Buhar…",1282697561506291712,140,2020-07-13 15:25:04,Twitter for iPhone,0,82,
"RT @ChiemerieEsiowu: 📹He Summarized Everything That Is Wrong With Nigeria🇳🇬 Today

If Nigeria Is Still Borrowing Money When #Likes Of Magu…",1282697558343790597,139,2020-07-13 15:25:03,Twitter for Android,0,533,
"""Nigerians have landed in an official one-chance bus called APC Transport Service. Buhari’s vaunted integrity had b… https://t.co/RpVbeJRQPL",1282697409638932482,140,2020-07-13 15:24:28,Twitter Web App,0,0,
"RT @ChiemerieEsiowu: 📹He Summarized Everything That Is Wrong With Nigeria🇳🇬 Today

If Nigeria Is Still Borrowing Money When #Likes Of Magu…",1282697131804024832,139,2020-07-13 15:23:22,Twitter for Android,0,533,
"Former Deputy National Publicity Secretary of the All Progressives Congress (APC), Timi Frank, has condemned recent… https://t.co/perXzZmrSU",1282696862068346881,140,2020-07-13 15:22:17,Twitter Web App,0,0,
"RT @MrSomtoOkonkwo: 📹He Summarized Everything That Is Wrong With Nigeria🇳🇬 Today.

If Nigeria Is Still Borrowing Money When The Likes Of Ma…",1282696852295413760,140,2020-07-13 15:22:15,Twitter for Android,0,2390,
"RT @ozed99: While APC and PMB were  campaigning around Nigeria in 2015, PDP and GEJ were busy showing TINUBU and BUHARI documentary on AIT…",1282696850089353217,139,2020-07-13 15:22:15,Twitter for iPhone,0,3,
"NAIJA politicians be cooking with PotBellies...😑 
#MaguEFCC 
#Buhari 
#world",1282696847346327553,76,2020-07-13 15:22:14,Twitter for Android,0,0,
"RT @RealOlaudah: In Nigeria, corruption pays. More especially in Buhari's Nigeria. You steal for 8 years as governor, build a massive war c…",1282696827951820807,140,2020-07-13 15:22:09,Twitter for Android,0,5,
"RT @MrSomtoOkonkwo: 📹He Summarized Everything That Is Wrong With Nigeria🇳🇬 Today.

If Nigeria Is Still Borrowing Money When The Likes Of Ma…",1282696765922213888,140,2020-07-13 15:21:55,Twitter for iPhone,0,2390,
"RT @MrSomtoOkonkwo: 📹He Summarized Everything That Is Wrong With Nigeria🇳🇬 Today.

If Nigeria Is Still Borrowing Money When The Likes Of Ma…",1282696646439120896,140,2020-07-13 15:21:26,Twitter for Android,0,2390,
"RT @ozed99: While APC and PMB were  campaigning around Nigeria in 2015, PDP and GEJ were busy showing TINUBU and BUHARI documentary on AIT…",1282696610405851143,139,2020-07-13 15:21:17,Twitter for Android,0,3,
"RT @MrSomtoOkonkwo: 📹He Summarized Everything That Is Wrong With Nigeria🇳🇬 Today.

If Nigeria Is Still Borrowing Money When The Likes Of Ma…",1282696512829640704,140,2020-07-13 15:20:54,Twitter for Android,0,2390,
"RT @MrSomtoOkonkwo: 📹Part 2

While Buhari And His Bunch Of Illiterate Criminal Gang Of APC Are Busy Looting The Country Dry, Other Countrie…",1282696179558440960,140,2020-07-13 15:19:35,Twitter for iPhone,0,656,
"RT @woye1: Abia APC thanks Buhari for road project https://t.co/gPaPRThx8U again on behalf of us from Abia Rwanda , we say thank you to FG…",1282696171492986881,139,2020-07-13 15:19:33,Twitter for Android,0,3,
"RT @MrSomtoOkonkwo: 📹Part 2

While Buhari And His Bunch Of Illiterate Criminal Gang Of APC Are Busy Looting The Country Dry, Other Countrie…",1282696100735062016,140,2020-07-13 15:19:16,Twitter for Android,0,656,
"RT @MrSomtoOkonkwo: 📹He Summarized Everything That Is Wrong With Nigeria🇳🇬 Today.

If Nigeria Is Still Borrowing Money When The Likes Of Ma…",1282696065750368256,140,2020-07-13 15:19:08,Twitter for Android,0,2390,
"Where are the poets on the Timeline?  Write an inspirational quotes or poem with the picture below

Akpabio | Rema… https://t.co/H0dPBJl7iG",1282695941531852800,139,2020-07-13 15:18:38,Twitter for Android,2,0,
"RT @iChopLife: HKN was PDP(Jonathan) days..
DMW is APC(Buhari) days  

Do the maths.. lol
#HKNvsDMW",1282695829405544450,99,2020-07-13 15:18:11,Twitter for Android,0,10,
"RT @ozed99: While APC and PMB were  campaigning around Nigeria in 2015, PDP and GEJ were busy showing TINUBU and BUHARI documentary on AIT…",1282695689617780736,139,2020-07-13 15:17:38,Twitter for Android,0,3,
"RT @MrSomtoOkonkwo: 📹He Summarized Everything That Is Wrong With Nigeria🇳🇬 Today.

If Nigeria Is Still Borrowing Money When The Likes Of Ma…",1282695535762247682,140,2020-07-13 15:17:01,Twitter for Android,0,2390,
"Late Abba Kyari was indeed the centre of gravity of the #Buhari administration. Since he joined his ancestors, the… https://t.co/uvt1EMngwz",1282695517722550274,139,2020-07-13 15:16:57,Twitter for Android,0,0,
@SaharaReporters @NDDCOnline @Senator_Akpabio The problem is not akpabio the problem is still Nigerians who will vo… https://t.co/5m6EI0Hcim,1282695290374553602,140,2020-07-13 15:16:03,Twitter for Android,0,0,
"RT @RealOlaudah: In Nigeria, corruption pays. More especially in Buhari's Nigeria. You steal for 8 years as governor, build a massive war c…",1282695139501236225,140,2020-07-13 15:15:27,Twitter for iPhone,0,5,
"RT @MrSomtoOkonkwo: 📹He Summarized Everything That Is Wrong With Nigeria🇳🇬 Today.

If Nigeria Is Still Borrowing Money When The Likes Of Ma…",1282695042956754944,140,2020-07-13 15:15:04,Twitter for iPhone,0,2390,
@oteghe @GovernorObaseki @OfficialPDPNig @EhiagwinaJ @LordLugard001 @FASTnFIERCE @Angela201045315 @NathanielEdiale… https://t.co/dkWZG8i3II,1282694975617150976,139,2020-07-13 15:14:48,Twitter for Android,0,0,
"In Nigeria, corruption pays. More especially in Buhari's Nigeria. You steal for 8 years as governor, build a massiv… https://t.co/RnBxySmux7",1282694892884570112,140,2020-07-13 15:14:28,Twitter for Android,13,5,
"While APC and PMB were  campaigning around Nigeria in 2015, PDP and GEJ were busy showing TINUBU and BUHARI documen… https://t.co/Nh0Mf419Sz",1282694634226044929,140,2020-07-13 15:13:26,Twitter for Android,3,3,
"RT @baba__________: I SLAPPED #AKPABIO - He should tell #Buhari &amp; #Nigerians Why I slapped him - Joy Nunieh (Former MD, #NDDC 
@NijaEye htt…",1282694429145534465,144,2020-07-13 15:12:37,Twitter for Android,0,20,
"RT @MOHD_Ks: With meekness of BUHARI &amp; I don't care attitude, Ican't wait for his tenure to end  Those who fought opposition like Oshomole…",1282694332978548738,143,2020-07-13 15:12:14,Twitter for Android,0,14,
"@frankdonga_ Let do business. Depending on your budget l, we will give you the best type of #motorcycle you really… https://t.co/Ix33Wm4rMr",1282694280369311746,139,2020-07-13 15:12:02,Twitter for Android,0,0,
"RT @MrSomtoOkonkwo: 📹He Summarized Everything That Is Wrong With Nigeria🇳🇬 Today.

If Nigeria Is Still Borrowing Money When The Likes Of Ma…",1282694234634629121,140,2020-07-13 15:11:51,Twitter for Android,0,2390,
"RT @MrSomtoOkonkwo: 📹He Summarized Everything That Is Wrong With Nigeria🇳🇬 Today.

If Nigeria Is Still Borrowing Money When The Likes Of Ma…",1282693926890221569,140,2020-07-13 15:10:38,Twitter for Android,0,2390,
RT @AfamDeluxo: While the cabal and looters hand a write up for him to read or write one and push to Nigerians in the name of Mohammadu Buh…,1282693856644018176,140,2020-07-13 15:10:21,Twitter for Android,0,6,
